Date,Product ID,Product Name,Category,Demand (Units Sold),Inventory Level,Reorder Point,Lead Time (days),Supplier ID,Region,Warehouse,Stock Status,Order Quantity
2023-09-22,PRD1015,Yoga Mat,Sports,26,486,147,9,SUP108,Asia,WH-D,In Stock,0
2023-09-22,PRD1020,Moisturizer,Beauty,54,87,64,13,SUP104,Asia,WH-C,In Stock,0
2023-09-22,PRD1021,Perfume,Beauty,78,68,73,13,SUP102,North America,WH-B,Low Stock,129
2023-09-22,PRD1021,Perfume,Beauty,33,165,61,6,SUP101,North America,WH-D,In Stock,0
2023-09-22,PRD1021,Perfume,Beauty,34,437,132,4,SUP108,Asia,WH-D,In Stock,0
2023-09-22,PRD1022,Lipstick,Beauty,103,184,135,11,SUP100,Oceania,WH-A,In Stock,0
2023-09-22,PRD1022,Lipstick,Beauty,31,131,57,12,SUP102,South America,WH-A,In Stock,0
2023-09-22,PRD1023,Shampoo,Beauty,101,309,137,10,SUP102,South America,WH-B,In Stock,0
2023-09-22,PRD1024,Sunscreen,Beauty,90,358,59,3,SUP109,South America,WH-B,In Stock,0
2023-09-23,PRD1000,Laptop,Electronics,47,133,97,9,SUP101,Oceania,WH-D,In Stock,0
2023-09-23,PRD1004,Smartwatch,Electronics,32,346,74,10,SUP102,South America,WH-D,In Stock,0
2023-09-23,PRD1004,Smartwatch,Electronics,22,188,139,8,SUP104,Oceania,WH-D,In Stock,0
2023-09-23,PRD1007,Sneakers,Clothing,49,83,90,9,SUP101,North America,WH-A,Low Stock,164
2023-09-23,PRD1007,Sneakers,Clothing,107,63,78,12,SUP102,North America,WH-D,Low Stock,212
2023-09-23,PRD1008,Jacket,Clothing,121,0,65,10,SUP106,Oceania,WH-B,Out of Stock,148
2023-09-23,PRD1012,Coffee Maker,Home & Kitchen,0,19,144,11,SUP104,Oceania,WH-A,Low Stock,134
2023-09-23,PRD1013,Vacuum Cleaner,Home & Kitchen,84,337,147,13,SUP108,South America,WH-A,In Stock,0
2023-09-23,PRD1013,Vacuum Cleaner,Home & Kitchen,126,159,109,6,SUP104,Europe,WH-C,In Stock,0
2023-09-23,PRD1015,Yoga Mat,Sports,62,71,135,4,SUP107,South America,WH-B,Low Stock,135
2023-09-23,PRD1015,Yoga Mat,Sports,59,497,50,8,SUP104,South America,WH-A,In Stock,0
2023-09-23,PRD1020,Moisturizer,Beauty,71,58,52,12,SUP102,Asia,WH-A,In Stock,0
2023-09-23,PRD1020,Moisturizer,Beauty,62,68,111,4,SUP108,South America,WH-A,Low Stock,218
2023-09-23,PRD1021,Perfume,Beauty,0,51,56,3,SUP102,Europe,WH-B,Low Stock,193
2023-09-23,PRD1023,Shampoo,Beauty,57,160,101,4,SUP102,South America,WH-C,In Stock,0
2023-09-23,PRD1023,Shampoo,Beauty,28,280,103,11,SUP102,Europe,WH-A,In Stock,0
2023-09-24,PRD1000,Laptop,Electronics,36,484,53,6,SUP106,Asia,WH-B,In Stock,0
2023-09-24,PRD1000,Laptop,Electronics,26,399,85,8,SUP109,South America,WH-C,In Stock,0
2023-09-24,PRD1005,T-Shirt,Clothing,69,230,66,5,SUP104,North America,WH-A,In Stock,0
2023-09-24,PRD1005,T-Shirt,Clothing,90,230,74,13,SUP101,Europe,WH-C,In Stock,0
2023-09-24,PRD1009,Sweater,Clothing,80,434,94,11,SUP108,Oceania,WH-C,In Stock,0
2023-09-24,PRD1010,Blender,Home & Kitchen,95,63,95,10,SUP109,Asia,WH-C,Low Stock,107
2023-09-24,PRD1013,Vacuum Cleaner,Home & Kitchen,93,425,119,9,SUP101,Europe,WH-A,In Stock,0
2023-09-24,PRD1016,Dumbbells,Sports,29,308,75,5,SUP106,South America,WH-C,In Stock,0
2023-09-24,PRD1016,Dumbbells,Sports,77,393,99,13,SUP101,Europe,WH-C,In Stock,0
2023-09-24,PRD1017,Tennis Racket,Sports,74,3,74,11,SUP104,Oceania,WH-B,Low Stock,188
2023-09-24,PRD1021,Perfume,Beauty,102,328,114,13,SUP107,South America,WH-C,In Stock,0
2023-09-24,PRD1021,Perfume,Beauty,62,420,63,4,SUP100,Europe,WH-D,In Stock,0
2023-09-24,PRD1023,Shampoo,Beauty,88,92,135,11,SUP102,South America,WH-C,Low Stock,217
2023-09-25,PRD1002,Tablet,Electronics,6,58,52,13,SUP103,Oceania,WH-C,In Stock,0
2023-09-25,PRD1003,Headphones,Electronics,22,324,121,3,SUP103,Oceania,WH-C,In Stock,0
2023-09-25,PRD1005,T-Shirt,Clothing,11,83,95,7,SUP108,Oceania,WH-A,Low Stock,156
2023-09-25,PRD1008,Jacket,Clothing,38,326,72,11,SUP100,Oceania,WH-D,In Stock,0
2023-09-25,PRD1008,Jacket,Clothing,69,180,137,11,SUP100,North America,WH-C,In Stock,0
2023-09-25,PRD1009,Sweater,Clothing,33,351,146,8,SUP109,Europe,WH-B,In Stock,0
2023-09-25,PRD1009,Sweater,Clothing,71,394,116,5,SUP103,Europe,WH-C,In Stock,0
2023-09-25,PRD1011,Microwave,Home & Kitchen,64,301,103,6,SUP101,Asia,WH-D,In Stock,0
2023-09-25,PRD1012,Coffee Maker,Home & Kitchen,5,161,130,9,SUP103,Oceania,WH-D,In Stock,0
2023-09-25,PRD1012,Coffee Maker,Home & Kitchen,65,135,111,8,SUP108,South America,WH-A,In Stock,0
2023-09-25,PRD1016,Dumbbells,Sports,90,294,80,8,SUP109,North America,WH-C,In Stock,0
2023-09-25,PRD1017,Tennis Racket,Sports,9,6,93,7,SUP105,Asia,WH-C,Low Stock,242
2023-09-25,PRD1019,Treadmill,Sports,36,181,85,8,SUP109,Asia,WH-C,In Stock,0
2023-09-25,PRD1020,Moisturizer,Beauty,69,415,121,12,SUP104,Oceania,WH-C,In Stock,0
2023-09-25,PRD1021,Perfume,Beauty,65,124,86,11,SUP108,North America,WH-A,In Stock,0
2023-09-25,PRD1023,Shampoo,Beauty,72,425,95,4,SUP106,Europe,WH-C,In Stock,0
2023-09-25,PRD1023,Shampoo,Beauty,8,285,109,9,SUP106,North America,WH-A,In Stock,0
2023-09-26,PRD1001,Smartphone,Electronics,0,135,114,8,SUP103,North America,WH-C,In Stock,0
2023-09-26,PRD1001,Smartphone,Electronics,54,139,80,13,SUP105,Europe,WH-B,In Stock,0
2023-09-26,PRD1002,Tablet,Electronics,52,115,70,6,SUP109,Europe,WH-C,In Stock,0
2023-09-26,PRD1002,Tablet,Electronics,49,25,69,6,SUP107,Europe,WH-B,Low Stock,178
2023-09-26,PRD1008,Jacket,Clothing,86,465,50,4,SUP101,South America,WH-A,In Stock,0
2023-09-26,PRD1011,Microwave,Home & Kitchen,35,450,116,11,SUP106,Asia,WH-D,In Stock,0
2023-09-26,PRD1011,Microwave,Home & Kitchen,67,115,84,4,SUP105,North America,WH-B,In Stock,0
2023-09-26,PRD1013,Vacuum Cleaner,Home & Kitchen,13,105,67,10,SUP109,North America,WH-A,In Stock,0
2023-09-26,PRD1013,Vacuum Cleaner,Home & Kitchen,106,454,78,12,SUP108,South America,WH-D,In Stock,0
2023-09-26,PRD1018,Basketball,Sports,78,373,114,5,SUP103,Oceania,WH-B,In Stock,0
2023-09-26,PRD1018,Basketball,Sports,81,481,120,11,SUP106,North America,WH-A,In Stock,0
2023-09-26,PRD1020,Moisturizer,Beauty,94,171,143,11,SUP107,North America,WH-A,In Stock,0
2023-09-26,PRD1021,Perfume,Beauty,101,307,119,12,SUP100,North America,WH-A,In Stock,0
2023-09-26,PRD1021,Perfume,Beauty,64,383,109,7,SUP109,Asia,WH-D,In Stock,0
2023-09-27,PRD1000,Laptop,Electronics,22,461,147,6,SUP100,Europe,WH-A,In Stock,0
2023-09-27,PRD1001,Smartphone,Electronics,46,439,63,7,SUP100,South America,WH-D,In Stock,0
2023-09-27,PRD1003,Headphones,Electronics,50,397,126,9,SUP103,South America,WH-D,In Stock,0
2023-09-27,PRD1003,Headphones,Electronics,35,89,109,5,SUP103,Asia,WH-A,Low Stock,119
2023-09-27,PRD1005,T-Shirt,Clothing,27,78,146,10,SUP105,Oceania,WH-B,Low Stock,143
2023-09-27,PRD1007,Sneakers,Clothing,79,409,63,10,SUP103,Europe,WH-B,In Stock,0
2023-09-27,PRD1007,Sneakers,Clothing,66,74,75,9,SUP102,North America,WH-A,Low Stock,241
2023-09-27,PRD1010,Blender,Home & Kitchen,51,31,127,11,SUP101,South America,WH-D,Low Stock,256
2023-09-27,PRD1011,Microwave,Home & Kitchen,113,77,125,5,SUP105,Oceania,WH-D,Low Stock,213
2023-09-27,PRD1015,Yoga Mat,Sports,102,225,108,6,SUP108,North America,WH-A,In Stock,0
2023-09-27,PRD1019,Treadmill,Sports,36,481,140,3,SUP104,Asia,WH-B,In Stock,0
2023-09-27,PRD1019,Treadmill,Sports,81,63,125,13,SUP106,South America,WH-A,Low Stock,297
2023-09-27,PRD1021,Perfume,Beauty,46,33,120,12,SUP100,North America,WH-A,Low Stock,230
2023-09-27,PRD1024,Sunscreen,Beauty,90,300,82,4,SUP102,North America,WH-B,In Stock,0
2023-09-28,PRD1000,Laptop,Electronics,4,90,57,8,SUP100,North America,WH-D,In Stock,0
2023-09-28,PRD1001,Smartphone,Electronics,73,97,94,9,SUP100,Asia,WH-D,In Stock,0
2023-09-28,PRD1003,Headphones,Electronics,13,273,88,5,SUP107,Asia,WH-A,In Stock,0
2023-09-28,PRD1006,Jeans,Clothing,74,455,139,7,SUP103,Asia,WH-C,In Stock,0
2023-09-28,PRD1012,Coffee Maker,Home & Kitchen,18,325,129,5,SUP105,Oceania,WH-D,In Stock,0
2023-09-28,PRD1014,Air Purifier,Home & Kitchen,60,271,117,8,SUP104,South America,WH-B,In Stock,0
2023-09-28,PRD1016,Dumbbells,Sports,42,91,101,9,SUP102,Asia,WH-D,Low Stock,243
2023-09-28,PRD1019,Treadmill,Sports,40,189,62,10,SUP103,Asia,WH-B,In Stock,0
2023-09-28,PRD1022,Lipstick,Beauty,25,334,77,7,SUP105,South America,WH-B,In Stock,0
2023-09-28,PRD1022,Lipstick,Beauty,57,259,110,4,SUP104,Asia,WH-B,In Stock,0
2023-09-29,PRD1002,Tablet,Electronics,57,409,143,9,SUP103,North America,WH-D,In Stock,0
2023-09-29,PRD1003,Headphones,Electronics,82,377,148,11,SUP105,South America,WH-C,In Stock,0
2023-09-29,PRD1006,Jeans,Clothing,72,499,90,7,SUP108,Asia,WH-D,In Stock,0
2023-09-29,PRD1008,Jacket,Clothing,109,429,82,12,SUP107,Oceania,WH-C,In Stock,0
2023-09-29,PRD1011,Microwave,Home & Kitchen,44,347,94,10,SUP104,Asia,WH-D,In Stock,0
2023-09-29,PRD1014,Air Purifier,Home & Kitchen,0,82,58,13,SUP100,Oceania,WH-D,In Stock,0
2023-09-29,PRD1016,Dumbbells,Sports,46,393,145,4,SUP106,Asia,WH-C,In Stock,0
2023-09-29,PRD1017,Tennis Racket,Sports,71,380,110,3,SUP108,Europe,WH-C,In Stock,0
2023-09-29,PRD1018,Basketball,Sports,75,111,121,12,SUP105,Asia,WH-A,Low Stock,286
2023-09-29,PRD1019,Treadmill,Sports,64,203,94,12,SUP102,North America,WH-D,In Stock,0
2023-09-29,PRD1021,Perfume,Beauty,84,93,147,3,SUP107,North America,WH-B,Low Stock,244
2023-09-29,PRD1024,Sunscreen,Beauty,48,88,99,12,SUP102,South America,WH-B,Low Stock,121
2023-09-30,PRD1002,Tablet,Electronics,63,300,137,3,SUP105,Europe,WH-B,In Stock,0
2023-09-30,PRD1004,Smartwatch,Electronics,32,351,106,11,SUP103,Asia,WH-A,In Stock,0
2023-09-30,PRD1006,Jeans,Clothing,19,104,108,6,SUP106,Oceania,WH-B,Low Stock,245
2023-09-30,PRD1010,Blender,Home & Kitchen,49,67,68,12,SUP102,North America,WH-A,Low Stock,288
2023-09-30,PRD1010,Blender,Home & Kitchen,20,448,98,12,SUP100,Europe,WH-B,In Stock,0
2023-09-30,PRD1011,Microwave,Home & Kitchen,5,207,92,7,SUP103,Oceania,WH-C,In Stock,0
2023-09-30,PRD1011,Microwave,Home & Kitchen,36,364,99,10,SUP107,Asia,WH-C,In Stock,0
2023-09-30,PRD1016,Dumbbells,Sports,26,138,54,4,SUP107,South America,WH-B,In Stock,0
2023-09-30,PRD1018,Basketball,Sports,45,93,112,7,SUP103,Oceania,WH-A,Low Stock,151
2023-09-30,PRD1018,Basketball,Sports,99,40,67,5,SUP102,South America,WH-D,Low Stock,270
2023-09-30,PRD1024,Sunscreen,Beauty,25,71,89,10,SUP106,Asia,WH-B,Low Stock,291
2023-09-30,PRD1024,Sunscreen,Beauty,15,138,127,8,SUP104,South America,WH-C,In Stock,0
2023-10-01,PRD1001,Smartphone,Electronics,53,166,89,6,SUP106,North America,WH-C,In Stock,0
2023-10-01,PRD1004,Smartwatch,Electronics,16,281,139,10,SUP106,South America,WH-A,In Stock,0
2023-10-01,PRD1004,Smartwatch,Electronics,19,232,117,9,SUP105,Oceania,WH-A,In Stock,0
2023-10-01,PRD1004,Smartwatch,Electronics,42,359,91,13,SUP105,Asia,WH-B,In Stock,0
2023-10-01,PRD1005,T-Shirt,Clothing,62,91,61,4,SUP105,Europe,WH-B,In Stock,0
2023-10-01,PRD1006,Jeans,Clothing,53,411,81,5,SUP103,Oceania,WH-B,In Stock,0
2023-10-01,PRD1008,Jacket,Clothing,68,348,116,12,SUP103,Europe,WH-C,In Stock,0
2023-10-01,PRD1008,Jacket,Clothing,91,292,82,11,SUP101,South America,WH-D,In Stock,0
2023-10-01,PRD1012,Coffee Maker,Home & Kitchen,52,221,78,5,SUP107,South America,WH-A,In Stock,0
2023-10-01,PRD1012,Coffee Maker,Home & Kitchen,41,251,111,3,SUP106,North America,WH-A,In Stock,0
2023-10-01,PRD1013,Vacuum Cleaner,Home & Kitchen,79,361,130,10,SUP109,Europe,WH-A,In Stock,0
2023-10-01,PRD1014,Air Purifier,Home & Kitchen,73,423,105,8,SUP106,Asia,WH-C,In Stock,0
2023-10-01,PRD1015,Yoga Mat,Sports,32,60,139,9,SUP109,Asia,WH-D,Low Stock,216
2023-10-01,PRD1021,Perfume,Beauty,68,43,87,6,SUP106,Oceania,WH-B,Low Stock,281
2023-10-01,PRD1021,Perfume,Beauty,0,31,64,13,SUP103,North America,WH-C,Low Stock,200
2023-10-01,PRD1022,Lipstick,Beauty,76,39,125,3,SUP106,Asia,WH-D,Low Stock,215
2023-10-02,PRD1004,Smartwatch,Electronics,70,135,62,6,SUP105,Europe,WH-B,In Stock,0
2023-10-02,PRD1004,Smartwatch,Electronics,46,343,92,4,SUP101,South America,WH-A,In Stock,0
2023-10-02,PRD1006,Jeans,Clothing,56,488,123,9,SUP109,Asia,WH-A,In Stock,0
2023-10-02,PRD1008,Jacket,Clothing,56,355,69,11,SUP101,South America,WH-D,In Stock,0
2023-10-02,PRD1009,Sweater,Clothing,70,354,134,8,SUP104,Oceania,WH-D,In Stock,0
2023-10-02,PRD1011,Microwave,Home & Kitchen,40,469,60,10,SUP103,Oceania,WH-C,In Stock,0
2023-10-02,PRD1012,Coffee Maker,Home & Kitchen,99,236,142,7,SUP104,North America,WH-C,In Stock,0
2023-10-02,PRD1014,Air Purifier,Home & Kitchen,45,129,86,9,SUP104,Oceania,WH-C,In Stock,0
2023-10-02,PRD1016,Dumbbells,Sports,78,43,133,13,SUP106,North America,WH-D,Low Stock,136
2023-10-02,PRD1020,Moisturizer,Beauty,61,419,115,11,SUP104,Oceania,WH-C,In Stock,0
2023-10-02,PRD1024,Sunscreen,Beauty,90,190,61,9,SUP106,Asia,WH-D,In Stock,0
2023-10-02,PRD1024,Sunscreen,Beauty,28,132,64,12,SUP104,Europe,WH-D,In Stock,0
2023-10-03,PRD1000,Laptop,Electronics,100,450,59,4,SUP109,Europe,WH-A,In Stock,0
2023-10-03,PRD1001,Smartphone,Electronics,70,146,111,10,SUP105,South America,WH-B,In Stock,0
2023-10-03,PRD1001,Smartphone,Electronics,79,202,93,10,SUP109,North America,WH-C,In Stock,0
2023-10-03,PRD1001,Smartphone,Electronics,79,254,62,8,SUP102,Asia,WH-B,In Stock,0
2023-10-03,PRD1004,Smartwatch,Electronics,64,86,54,11,SUP108,South America,WH-B,In Stock,0
2023-10-03,PRD1005,T-Shirt,Clothing,43,190,101,5,SUP104,South America,WH-A,In Stock,0
2023-10-03,PRD1008,Jacket,Clothing,41,240,54,10,SUP100,Oceania,WH-A,In Stock,0
2023-10-03,PRD1009,Sweater,Clothing,61,20,142,13,SUP100,South America,WH-D,Low Stock,121
2023-10-03,PRD1010,Blender,Home & Kitchen,61,472,99,9,SUP109,Asia,WH-C,In Stock,0
2023-10-03,PRD1011,Microwave,Home & Kitchen,49,167,139,9,SUP103,North America,WH-B,In Stock,0
2023-10-03,PRD1012,Coffee Maker,Home & Kitchen,29,313,138,3,SUP107,North America,WH-A,In Stock,0
2023-10-03,PRD1013,Vacuum Cleaner,Home & Kitchen,36,426,92,8,SUP108,South America,WH-D,In Stock,0
2023-10-03,PRD1017,Tennis Racket,Sports,36,481,131,6,SUP108,Asia,WH-D,In Stock,0
2023-10-03,PRD1018,Basketball,Sports,2,341,99,6,SUP108,Asia,WH-A,In Stock,0
2023-10-03,PRD1020,Moisturizer,Beauty,61,142,144,5,SUP101,Asia,WH-D,Low Stock,100
2023-10-03,PRD1022,Lipstick,Beauty,96,55,111,13,SUP107,South America,WH-B,Low Stock,276
2023-10-04,PRD1000,Laptop,Electronics,72,386,108,6,SUP108,Oceania,WH-B,In Stock,0
2023-10-04,PRD1001,Smartphone,Electronics,0,385,85,6,SUP106,South America,WH-A,In Stock,0
2023-10-04,PRD1005,T-Shirt,Clothing,33,35,90,9,SUP105,Europe,WH-C,Low Stock,147
2023-10-04,PRD1008,Jacket,Clothing,64,441,82,5,SUP100,Oceania,WH-C,In Stock,0
2023-10-04,PRD1008,Jacket,Clothing,61,107,137,13,SUP100,Oceania,WH-A,Low Stock,216
2023-10-04,PRD1010,Blender,Home & Kitchen,93,378,50,12,SUP106,North America,WH-B,In Stock,0
2023-10-04,PRD1011,Microwave,Home & Kitchen,59,404,110,5,SUP106,Oceania,WH-B,In Stock,0
2023-10-04,PRD1012,Coffee Maker,Home & Kitchen,22,441,56,5,SUP106,Oceania,WH-A,In Stock,0
2023-10-04,PRD1012,Coffee Maker,Home & Kitchen,74,472,68,6,SUP100,North America,WH-D,In Stock,0
2023-10-04,PRD1012,Coffee Maker,Home & Kitchen,80,381,90,9,SUP106,Europe,WH-B,In Stock,0
2023-10-04,PRD1016,Dumbbells,Sports,40,144,111,9,SUP102,South America,WH-D,In Stock,0
2023-10-04,PRD1019,Treadmill,Sports,82,311,113,7,SUP106,Asia,WH-D,In Stock,0
2023-10-04,PRD1022,Lipstick,Beauty,50,319,80,3,SUP109,Oceania,WH-D,In Stock,0
2023-10-05,PRD1000,Laptop,Electronics,28,311,136,6,SUP100,Europe,WH-A,In Stock,0
2023-10-05,PRD1000,Laptop,Electronics,33,250,65,11,SUP109,Asia,WH-A,In Stock,0
2023-10-05,PRD1001,Smartphone,Electronics,23,408,53,10,SUP106,South America,WH-D,In Stock,0
2023-10-05,PRD1002,Tablet,Electronics,18,124,144,10,SUP101,North America,WH-B,Low Stock,102
2023-10-05,PRD1004,Smartwatch,Electronics,60,325,54,7,SUP105,North America,WH-C,In Stock,0
2023-10-05,PRD1006,Jeans,Clothing,14,226,64,9,SUP102,Europe,WH-A,In Stock,0
2023-10-05,PRD1007,Sneakers,Clothing,60,298,146,3,SUP105,Oceania,WH-C,In Stock,0
2023-10-05,PRD1009,Sweater,Clothing,83,480,136,9,SUP101,Oceania,WH-D,In Stock,0
2023-10-05,PRD1009,Sweater,Clothing,86,304,105,12,SUP106,Oceania,WH-D,In Stock,0
2023-10-05,PRD1010,Blender,Home & Kitchen,43,271,54,13,SUP107,South America,WH-C,In Stock,0
2023-10-05,PRD1014,Air Purifier,Home & Kitchen,105,426,130,11,SUP108,North America,WH-D,In Stock,0
2023-10-05,PRD1015,Yoga Mat,Sports,47,46,92,6,SUP103,South America,WH-C,Low Stock,197
2023-10-05,PRD1016,Dumbbells,Sports,0,257,135,8,SUP100,South America,WH-B,In Stock,0
2023-10-05,PRD1024,Sunscreen,Beauty,94,271,89,7,SUP107,Oceania,WH-A,In Stock,0
2023-10-06,PRD1000,Laptop,Electronics,22,52,134,10,SUP109,Asia,WH-A,Low Stock,186
2023-10-06,PRD1001,Smartphone,Electronics,73,77,113,5,SUP100,Oceania,WH-B,Low Stock,129
2023-10-06,PRD1012,Coffee Maker,Home & Kitchen,62,488,59,11,SUP104,North America,WH-D,In Stock,0
2023-10-06,PRD1018,Basketball,Sports,37,326,113,7,SUP100,Asia,WH-A,In Stock,0
2023-10-06,PRD1022,Lipstick,Beauty,43,427,113,10,SUP108,South America,WH-B,In Stock,0
2023-10-07,PRD1002,Tablet,Electronics,45,153,99,12,SUP106,Oceania,WH-A,In Stock,0
2023-10-07,PRD1002,Tablet,Electronics,96,211,90,4,SUP100,North America,WH-B,In Stock,0
2023-10-07,PRD1005,T-Shirt,Clothing,34,164,123,12,SUP102,North America,WH-A,In Stock,0
2023-10-07,PRD1007,Sneakers,Clothing,37,479,114,12,SUP108,South America,WH-A,In Stock,0
2023-10-07,PRD1008,Jacket,Clothing,58,325,74,8,SUP101,Oceania,WH-A,In Stock,0
2023-10-07,PRD1008,Jacket,Clothing,7,27,75,13,SUP103,North America,WH-B,Low Stock,248
2023-10-07,PRD1009,Sweater,Clothing,41,404,114,5,SUP104,North America,WH-B,In Stock,0
2023-10-07,PRD1010,Blender,Home & Kitchen,65,230,141,6,SUP107,Europe,WH-D,In Stock,0
2023-10-07,PRD1013,Vacuum Cleaner,Home & Kitchen,69,88,147,6,SUP102,South America,WH-A,Low Stock,176
2023-10-07,PRD1013,Vacuum Cleaner,Home & Kitchen,41,469,108,6,SUP101,Asia,WH-B,In Stock,0
2023-10-07,PRD1015,Yoga Mat,Sports,33,70,133,12,SUP100,Europe,WH-A,Low Stock,102
2023-10-07,PRD1021,Perfume,Beauty,15,45,95,13,SUP100,Oceania,WH-C,Low Stock,264
2023-10-07,PRD1022,Lipstick,Beauty,106,125,106,9,SUP102,Europe,WH-C,In Stock,0
2023-10-08,PRD1000,Laptop,Electronics,49,487,142,9,SUP100,Asia,WH-C,In Stock,0
2023-10-08,PRD1003,Headphones,Electronics,3,495,71,6,SUP104,Oceania,WH-A,In Stock,0
2023-10-08,PRD1005,T-Shirt,Clothing,80,78,84,4,SUP108,Asia,WH-C,Low Stock,232
2023-10-08,PRD1008,Jacket,Clothing,41,225,60,7,SUP108,North America,WH-B,In Stock,0
2023-10-08,PRD1009,Sweater,Clothing,33,457,139,7,SUP105,North America,WH-C,In Stock,0
2023-10-08,PRD1011,Microwave,Home & Kitchen,57,60,51,5,SUP108,Europe,WH-D,In Stock,0
2023-10-08,PRD1012,Coffee Maker,Home & Kitchen,16,271,75,3,SUP108,Oceania,WH-C,In Stock,0
2023-10-08,PRD1013,Vacuum Cleaner,Home & Kitchen,23,466,86,4,SUP107,South America,WH-C,In Stock,0
2023-10-08,PRD1015,Yoga Mat,Sports,26,157,73,12,SUP101,South America,WH-A,In Stock,0
2023-10-08,PRD1017,Tennis Racket,Sports,0,124,125,12,SUP109,Oceania,WH-D,Low Stock,184
2023-10-08,PRD1018,Basketball,Sports,70,245,59,10,SUP100,Oceania,WH-C,In Stock,0
2023-10-08,PRD1019,Treadmill,Sports,95,447,132,12,SUP105,Asia,WH-C,In Stock,0
2023-10-08,PRD1019,Treadmill,Sports,58,439,122,7,SUP108,North America,WH-D,In Stock,0
2023-10-08,PRD1024,Sunscreen,Beauty,51,221,128,5,SUP101,Oceania,WH-D,In Stock,0
2023-10-09,PRD1000,Laptop,Electronics,72,312,148,6,SUP104,South America,WH-A,In Stock,0
2023-10-09,PRD1004,Smartwatch,Electronics,35,167,78,9,SUP100,Asia,WH-B,In Stock,0
2023-10-09,PRD1004,Smartwatch,Electronics,90,224,128,11,SUP105,Europe,WH-D,In Stock,0
2023-10-09,PRD1006,Jeans,Clothing,0,35,111,4,SUP102,Europe,WH-D,Low Stock,134
2023-10-09,PRD1007,Sneakers,Clothing,60,217,137,10,SUP107,South America,WH-C,In Stock,0
2023-10-09,PRD1008,Jacket,Clothing,45,240,142,5,SUP107,Europe,WH-A,In Stock,0
2023-10-09,PRD1008,Jacket,Clothing,66,258,108,6,SUP106,Asia,WH-D,In Stock,0
2023-10-09,PRD1011,Microwave,Home & Kitchen,47,52,139,8,SUP103,Oceania,WH-C,Low Stock,136
2023-10-09,PRD1012,Coffee Maker,Home & Kitchen,51,212,114,5,SUP102,Oceania,WH-C,In Stock,0
2023-10-09,PRD1012,Coffee Maker,Home & Kitchen,73,229,123,13,SUP104,South America,WH-C,In Stock,0
2023-10-09,PRD1012,Coffee Maker,Home & Kitchen,66,42,95,11,SUP102,Europe,WH-B,Low Stock,198
2023-10-09,PRD1013,Vacuum Cleaner,Home & Kitchen,13,387,114,8,SUP109,Europe,WH-C,In Stock,0
2023-10-09,PRD1013,Vacuum Cleaner,Home & Kitchen,72,176,65,7,SUP109,Europe,WH-D,In Stock,0
2023-10-09,PRD1014,Air Purifier,Home & Kitchen,26,476,109,10,SUP107,Oceania,WH-A,In Stock,0
2023-10-09,PRD1015,Yoga Mat,Sports,0,357,55,9,SUP104,Europe,WH-C,In Stock,0
2023-10-09,PRD1016,Dumbbells,Sports,0,144,53,12,SUP107,Oceania,WH-A,In Stock,0
2023-10-09,PRD1017,Tennis Racket,Sports,122,114,113,4,SUP103,Europe,WH-D,In Stock,0
2023-10-09,PRD1018,Basketball,Sports,51,317,147,10,SUP107,South America,WH-B,In Stock,0
2023-10-09,PRD1020,Moisturizer,Beauty,96,176,88,13,SUP100,North America,WH-A,In Stock,0
2023-10-09,PRD1024,Sunscreen,Beauty,26,24,118,10,SUP108,South America,WH-D,Low Stock,295
2023-10-10,PRD1001,Smartphone,Electronics,73,408,140,6,SUP103,Oceania,WH-D,In Stock,0
2023-10-10,PRD1004,Smartwatch,Electronics,79,86,115,13,SUP104,North America,WH-A,Low Stock,201
2023-10-10,PRD1004,Smartwatch,Electronics,0,451,93,4,SUP105,Oceania,WH-D,In Stock,0
2023-10-10,PRD1012,Coffee Maker,Home & Kitchen,51,211,70,10,SUP103,Oceania,WH-A,In Stock,0
2023-10-10,PRD1013,Vacuum Cleaner,Home & Kitchen,39,356,65,10,SUP109,Asia,WH-D,In Stock,0
2023-10-10,PRD1021,Perfume,Beauty,36,211,112,12,SUP109,Oceania,WH-A,In Stock,0
2023-10-10,PRD1021,Perfume,Beauty,26,26,75,9,SUP107,Oceania,WH-C,Low Stock,164
2023-10-11,PRD1000,Laptop,Electronics,39,126,142,13,SUP105,Asia,WH-B,Low Stock,165
2023-10-11,PRD1001,Smartphone,Electronics,39,46,73,5,SUP102,Oceania,WH-D,Low Stock,279
2023-10-11,PRD1003,Headphones,Electronics,86,14,123,7,SUP105,South America,WH-B,Low Stock,152
2023-10-11,PRD1005,T-Shirt,Clothing,67,56,95,9,SUP106,Asia,WH-D,Low Stock,227
2023-10-11,PRD1011,Microwave,Home & Kitchen,69,120,139,10,SUP105,South America,WH-A,Low Stock,211
2023-10-11,PRD1012,Coffee Maker,Home & Kitchen,100,426,91,11,SUP100,Asia,WH-B,In Stock,0
2023-10-11,PRD1013,Vacuum Cleaner,Home & Kitchen,0,496,62,6,SUP103,Oceania,WH-D,In Stock,0
2023-10-11,PRD1014,Air Purifier,Home & Kitchen,69,338,80,4,SUP107,Europe,WH-A,In Stock,0
2023-10-11,PRD1014,Air Purifier,Home & Kitchen,97,201,68,11,SUP101,Asia,WH-A,In Stock,0
